2107,M,0.595,0.455,0.155,1.041,0.416,0.2105,0.365,1
2108,F,0.675,0.55,0.18,1.6885,0.562,0.3705,0.6,1
2109,M,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,1
2110,M,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,1
2111,I,0.325,0.25,0.055,0.166,0.076,0.051,0.045,0
2112,I,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,0
2113,M,0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,0
2114,I,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,0
2115,I,0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035,0
2116,I,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009,0
2117,I,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,0
2118,F,0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,0
2119,F,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,0
2120,I,0.455,0.37,0.125,0.433,0.201,0.1265,0.145,0
2121,M,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,0
2122,I,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,0
2123,F,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,1
2124,F,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,0
2125,M,0.385,0.295,0.095,0.335,0.147,0.094,0.09,0
2126,M,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,0
2127,F,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,1
2128,I,0.4,0.31,0.1,0.127,0.106,0.071,0.085,0
2129,M,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,1
2130,M,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,1
2131,M,0.585,0.455,0.14,0.97,0.462,0.185,0.295,0
2132,M,0.32,0.24,0.08,0.18,0.08,0.0385,0.055,0
2133,F,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,1
2134,M,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,0
2135,F,0.44,0.33,0.115,0.4005,0.143,0.113,0.12,0
2136,M,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18,1
2137,F,0.56,0.425,0.125,0.932,0.361,0.213,0.335,0
2138,F,0.59,0.455,0.175,0.966,0.391,0.2455,0.31,1
2139,F,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,1
2140,M,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,1
2141,F,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,1
2142,I,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,0
2143,I,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,0
2144,M,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,1
2145,M,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,0
2146,F,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,0
2147,M,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,1
2148,M,0.46,0.375,0.135,0.4935,0.186,0.0845,0.17,1
2149,M,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,0
2150,M,0.27,0.195,0.07,0.106,0.0465,0.018,0.036,0
2151,M,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,1
2152,F,0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,1
2153,F,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,0
2154,I,0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,0
2155,M,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,1
2156,M,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,1
2157,M,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,1
2158,M,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,1
2159,M,0.56,0.42,0.195,0.8085,0.3025,0.1795,0.285,1
2160,F,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,1
2161,M,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,1
2162,F,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,1
2163,F,0.71,0.565,0.195,1.817,0.785,0.492,0.49,1
2164,F,0.55,0.47,0.15,0.897,0.377,0.184,0.29,0
2165,M,0.375,0.305,0.09,0.3245,0.1395,0.0565,0.095,0
2166,F,0.61,0.45,0.16,1.136,0.414,0.311,0.3,0
2167,I,0.38,0.28,0.085,0.2735,0.115,0.061,0.085,0
2168,F,0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,0
2169,M,0.335,0.235,0.085,0.1545,0.066,0.0345,0.045,0
2170,I,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,0
2171,M,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04,0
2172,I,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01,0
2173,I,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,0
2174,M,0.595,0.465,0.125,0.799,0.3245,0.2,0.23,1
2175,F,0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,1
2176,M,0.575,0.45,0.185,0.925,0.342,0.197,0.35,1
2177,F,0.57,0.45,0.17,1.098,0.414,0.187,0.405,1
2178,F,0.58,0.45,0.235,1.071,0.3,0.206,0.395,1
2179,F,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,1
2180,F,0.595,0.47,0.25,1.283,0.462,0.2475,0.445,1
2181,F,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,1
2182,M,0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26,1
2183,M,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,1
2184,M,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,0
2185,I,0.32,0.235,0.08,0.1485,0.064,0.031,0.045,0
2186,M,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,0
2187,F,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,0
2188,M,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,1
2189,M,0.47,0.37,0.135,0.547,0.222,0.1325,0.17,1
2190,F,0.49,0.37,0.14,0.585,0.243,0.115,0.195,1
2191,M,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,1
2192,M,0.645,0.495,0.185,1.4935,0.5265,0.2785,0.455,1
2193,F,0.575,0.485,0.165,1.0405,0.419,0.264,0.3,1
2194,I,0.215,0.17,0.055,0.0605,0.0205,0.014,0.02,0
2195,I,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,1
2196,I,0.26,0.215,0.08,0.099,0.037,0.0255,0.045,0
2197,I,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,1
2198,I,0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125,1
2199,I,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03,0
2200,F,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,1
2201,F,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,1
2202,F,0.645,0.49,0.215,1.406,0.4265,0.2285,0.51,1
2203,M,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,1
2204,M,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,1
2205,M,0.42,0.345,0.105,0.43,0.175,0.096,0.13,0
2206,I,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,0
2207,F,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04,0
2208,M,0.42,0.34,0.115,0.4215,0.175,0.093,0.135,0
2209,F,0.625,0.525,0.215,1.5765,0.5115,0.2595,0.665,1
2210,F,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525,1
2211,M,0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,1
2212,M,0.565,0.47,0.195,1.142,0.387,0.258,0.35,1
2213,F,0.595,0.495,0.235,1.366,0.5065,0.219,0.52,1
2214,M,0.63,0.51,0.23,1.539,0.5635,0.2815,0.57,1
2215,F,0.43,0.325,0.12,0.445,0.165,0.0995,0.155,0
2216,F,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,1
2217,I,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,0
2218,F,0.515,0.415,0.13,0.764,0.276,0.196,0.25,1
2219,M,0.495,0.39,0.15,0.853,0.3285,0.189,0.27,1
2220,F,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19,1
2221,F,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,0
2222,M,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,1
2223,F,0.625,0.525,0.195,1.352,0.4505,0.2445,0.53,1
2224,F,0.555,0.455,0.18,0.958,0.296,0.195,0.39,1
2225,F,0.55,0.425,0.145,0.797,0.297,0.15,0.265,0
2226,M,0.59,0.475,0.155,0.857,0.356,0.174,0.28,1
2227,I,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08,0
2228,I,0.275,0.2,0.075,0.086,0.0305,0.019,0.03,0
2229,F,0.505,0.39,0.175,0.692,0.267,0.15,0.215,1
2230,M,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,0
2231,M,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,1
2232,F,0.505,0.4,0.165,0.729,0.2675,0.155,0.25,0
2233,F,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,0
2234,M,0.595,0.475,0.17,1.0965,0.419,0.229,0.35,1
2235,F,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,1
2236,M,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415,1
2237,F,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,1
2238,M,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,1
2239,I,0.46,0.335,0.11,0.444,0.225,0.0745,0.11,0
2240,F,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,0
2241,M,0.415,0.315,0.125,0.388,0.068,0.09,0.125,1
2242,F,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125,1
2243,F,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,0
2244,M,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,1
2245,I,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,1
2246,M,0.46,0.375,0.14,0.5105,0.192,0.1045,0.205,0
2247,F,0.38,0.325,0.11,0.3105,0.12,0.074,0.105,1
2248,F,0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,0
2249,M,0.36,0.27,0.09,0.2225,0.083,0.053,0.075,0
2250,F,0.585,0.455,0.165,0.998,0.345,0.2495,0.315,1
2251,M,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,1
2252,M,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,1
2253,F,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,1
2254,F,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,1
2255,M,0.65,0.495,0.18,1.793,0.8005,0.339,0.53,1
2256,M,0.51,0.395,0.145,0.6185,0.216,0.1385,0.24,1
2257,M,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,0
2258,M,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,1
2259,M,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,0
2260,F,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,1
2261,M,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32,1
2262,M,0.585,0.43,0.16,0.955,0.3625,0.176,0.27,1
2263,F,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,1
2264,F,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,1
2265,I,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345,1
2266,F,0.72,0.575,0.215,2.226,0.8955,0.405,0.62,1
2267,F,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,1
2268,F,0.61,0.48,0.175,1.0675,0.391,0.216,0.42,1
2269,F,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,1
2270,M,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,1
2271,F,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,1
2272,F,0.52,0.41,0.17,0.8705,0.3735,0.219,0.25,1
2273,M,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,1
2274,F,0.67,0.52,0.15,1.406,0.519,0.348,0.37,1
2275,M,0.695,0.57,0.2,2.033,0.751,0.4255,0.685,1
2276,M,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,1
2277,F,0.62,0.48,0.23,1.0935,0.403,0.245,0.355,1
2278,F,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,1
2279,M,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,0
2280,M,0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,1
2281,M,0.44,0.375,0.13,0.487,0.226,0.0965,0.155,0
2282,I,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,0
2283,F,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,1
2284,I,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,0
2285,I,0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,0
2286,I,0.42,0.33,0.1,0.352,0.1635,0.089,0.1,0
2287,F,0.5,0.395,0.15,0.7145,0.3235,0.173,0.195,0
2288,F,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,0
2289,I,0.33,0.265,0.09,0.18,0.068,0.036,0.06,0
2290,F,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,1
2291,I,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,0
2292,M,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,1
2293,F,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,0
2294,I,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,0
2295,M,0.525,0.425,0.12,0.702,0.3335,0.1465,0.22,1
2296,F,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,1
2297,F,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,1
2298,M,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,0
2299,I,0.415,0.325,0.1,0.385,0.167,0.08,0.125,0
2300,I,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165,0
2301,F,0.48,0.405,0.13,0.6375,0.277,0.1445,0.21,1
2302,F,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,1
2303,M,0.46,0.375,0.13,0.5735,0.2505,0.119,0.195,0
2304,F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,1
2305,M,0.59,0.49,0.135,1.008,0.422,0.2245,0.285,1
2306,F,0.55,0.415,0.135,0.775,0.302,0.179,0.26,1
2307,F,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,1
2308,F,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,1
2309,M,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,1
2310,M,0.47,0.375,0.13,0.5795,0.2145,0.164,0.195,1
2311,F,0.435,0.35,0.11,0.384,0.143,0.1005,0.125,1
2312,M,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,0
2313,I,0.315,0.24,0.07,0.137,0.0545,0.0315,0.04,0
2314,M,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,1
2315,F,0.58,0.475,0.135,0.925,0.391,0.165,0.275,1
2316,M,0.575,0.435,0.15,0.805,0.293,0.1625,0.27,1
2317,M,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,1
2318,M,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,1
2319,F,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,1
2320,F,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,1
2321,I,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,1
2322,M,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,1
2323,M,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,1
2324,I,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,0
2325,F,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,1
2326,F,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,1
2327,M,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,1
2328,M,0.475,0.395,0.135,0.592,0.2465,0.1645,0.2,1
2329,F,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,1
2330,I,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,1
2331,I,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,0
2332,M,0.59,0.46,0.155,0.906,0.327,0.1485,0.335,1
2333,F,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,0
2334,M,0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,1
2335,F,0.8,0.63,0.195,2.526,0.933,0.59,0.62,1
2336,M,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,1
2337,F,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,1
2338,M,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,1
2339,M,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,1
2340,M,0.64,0.52,0.2,1.407,0.566,0.304,0.455,1
2341,F,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,1
2342,I,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,0
2343,I,0.255,0.185,0.07,0.075,0.028,0.018,0.025,0
2344,I,0.17,0.125,0.055,0.0235,0.009,0.0055,0.008,0
2345,M,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,1
2346,F,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,1
2347,F,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,1
2348,M,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175,1
2349,M,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,1
2350,F,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,0
2351,F,0.515,0.435,0.17,0.631,0.2765,0.111,0.216,1
2352,M,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,1
2353,M,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,1
2354,F,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525,1
2355,M,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,1
2356,M,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,1
2357,M,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,1
2358,M,0.585,0.455,0.125,1.027,0.391,0.212,0.25,1
2359,F,0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,1
2360,F,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,1
2361,F,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,1
2362,M,0.55,0.45,0.155,0.7895,0.343,0.159,0.25,1
2363,F,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,1
2364,M,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,1
2365,F,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,1
2366,F,0.63,0.505,0.165,1.065,0.4595,0.216,0.315,1
2367,M,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,1
2368,M,0.65,0.545,0.16,1.2425,0.487,0.296,0.48,1
2369,F,0.72,0.595,0.225,1.969,0.8045,0.423,0.66,1
2370,I,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,1
2371,I,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,0
2372,M,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,0
2373,F,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,1
2374,F,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,1
2375,I,0.435,0.335,0.11,0.383,0.1555,0.0675,0.135,1
2376,M,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,1
2377,F,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,0
2378,I,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,1
2379,I,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,1
2380,F,0.36,0.265,0.09,0.2165,0.096,0.037,0.0735,1
2381,M,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,0
2382,M,0.155,0.115,0.025,0.024,0.009,0.005,0.0075,0
2383,I,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,1
2384,F,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,1
2385,F,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,1
2386,F,0.45,0.345,0.115,0.496,0.1905,0.117,0.14,1
2387,F,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,1
2388,I,0.47,0.35,0.135,0.567,0.2315,0.1465,0.1525,1
2389,I,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,1
2390,M,0.42,0.34,0.125,0.4495,0.165,0.1125,0.144,1
2391,F,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,1
2392,M,0.37,0.29,0.09,0.241,0.11,0.045,0.069,1
2393,M,0.33,0.25,0.09,0.197,0.085,0.041,0.0605,1
2394,I,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,0
2395,I,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,1
2396,I,0.61,0.475,0.17,1.0385,0.4435,0.241,0.32,1
2397,I,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,1
2398,I,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435,1
2399,I,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,1
2400,F,0.53,0.43,0.17,0.775,0.35,0.152,0.235,1
2401,I,0.445,0.33,0.1,0.437,0.163,0.0755,0.17,1
2402,F,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,1
2403,I,0.44,0.355,0.165,0.435,0.159,0.105,0.14,1
2404,M,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045,1
2405,I,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,1
2406,I,0.655,0.515,0.145,1.25,0.5265,0.283,0.315,1
2407,F,0.58,0.46,0.185,1.017,0.3515,0.2,0.32,1
2408,I,0.625,0.43,0.175,1.411,0.572,0.297,0.395,1
2409,I,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,1
2410,F,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,0
2411,F,0.505,0.375,0.115,0.5895,0.2635,0.12,0.167,1
2412,I,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,0
2413,M,0.31,0.245,0.095,0.15,0.0525,0.034,0.048,0
2414,F,0.505,0.38,0.145,0.651,0.2935,0.19,0.17,1
2415,I,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,0
2416,M,0.4,0.315,0.105,0.287,0.1135,0.037,0.113,1
2417,M,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,1
2418,M,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,1
2419,F,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,1
2420,F,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,1
2421,M,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,1
2422,I,0.52,0.415,0.16,0.595,0.2105,0.142,0.26,1
2423,F,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,1
2424,F,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,1
2425,M,0.26,0.2,0.065,0.096,0.044,0.027,0.03,0
2426,I,0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,1
2427,I,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,1
2428,M,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,0
2429,F,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,1
2430,M,0.34,0.255,0.095,0.213,0.081,0.034,0.07,0
2431,I,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,1
2432,F,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,1
2433,F,0.61,0.485,0.165,1.087,0.4255,0.232,0.38,1
2434,F,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,1
2435,I,0.635,0.5,0.18,1.319,0.5485,0.292,0.49,1
2436,F,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,1
2437,M,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,1
2438,I,0.335,0.24,0.095,0.17,0.062,0.039,0.055,0
2439,F,0.515,0.4,0.17,0.796,0.258,0.1755,0.28,1
2440,F,0.345,0.255,0.1,0.197,0.071,0.051,0.06,0
2441,M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,1
2442,M,0.54,0.415,0.17,0.879,0.339,0.208,0.255,1
2443,M,0.475,0.355,0.125,0.4625,0.186,0.107,0.145,0
2444,F,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,1
2445,M,0.5,0.355,0.14,0.528,0.2125,0.149,0.14,0
2446,M,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,1
2447,F,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,1
2448,I,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,0
2449,F,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,0
2450,F,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,0
2451,F,0.42,0.33,0.125,0.463,0.186,0.11,0.145,1
2452,M,0.35,0.26,0.09,0.198,0.0725,0.056,0.06,1
2453,M,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,0
2454,I,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,0
2455,I,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,0
2456,I,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,0
2457,I,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,0
2458,I,0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,0
2459,I,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,0
2460,F,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,1
2461,M,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,1
2462,F,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,1
2463,M,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,0
2464,M,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,1
2465,F,0.52,0.405,0.14,0.6915,0.276,0.137,0.215,1
2466,M,0.5,0.39,0.13,0.709,0.275,0.168,0.18,1
2467,M,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,0
2468,M,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,1
2469,F,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,0
2470,M,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,1
2471,M,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,1
2472,M,0.565,0.44,0.175,1.122,0.393,0.2,0.375,1
2473,M,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,1
2474,F,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,1
2475,M,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,1
2476,F,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,1
2477,M,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,1
2478,M,0.57,0.42,0.155,1.008,0.377,0.193,0.34,1
2479,F,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,0
2480,F,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,1
2481,F,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,1
2482,M,0.39,0.285,0.095,0.271,0.11,0.06,0.08,0
2483,M,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,1
2484,F,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,1
2485,M,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,1
2486,I,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,0
2487,F,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,1
2488,F,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,1
